studentId,ciclo,Calificacion_Promedio,Tareas_Puntuales,Tareas_No_Entregadas,Tareas_Retrasadas,Total_Tareas
75959.0,2019 - 03,83.45266666666667,15.0,0.0,0.0,15.0
83774.0,2019 - 06,0.0,0.0,12.0,0.0,12.0
61738.0,2018 - 04,91.61111111111111,9.0,0.0,0.0,9.0
55540.0,2018 - 01,62.5,6.0,2.0,0.0,8.0
83334.0,2019 - 06,89.0909090909091,11.0,0.0,0.0,11.0
79161.0,2019 - 05,83.665,12.0,0.0,0.0,12.0
73372.0,2019 - 02,59.417,9.0,0.0,1.0,10.0
84736.0,2019 - 07,89.334,10.0,0.0,0.0,10.0
80018.0,2019 - 05,91.97,12.0,0.0,0.0,12.0
75814.0,2019 - 03,32.666666666666664,6.0,9.0,0.0,15.0
93276.0,2020 - 01,81.38833333333334,11.0,1.0,0.0,12.0
79351.0,2019 - 05,82.72727272727273,11.0,0.0,0.0,11.0
78216.0,2019 - 04,92.77866666666667,14.0,0.0,1.0,15.0
85670.0,2019 - 07,87.25153846153846,12.0,1.0,0.0,13.0
88713.0,2019 - 08,69.0,4.0,1.0,0.0,5.0
71712.0,2019 - 01,87.533,10.0,0.0,0.0,10.0
94589.0,2020 - 01,93.334,10.0,0.0,0.0,10.0
97375.0,2020 - 02,94.1225,12.0,0.0,0.0,12.0
81535.0,2019 - 06,79.0,9.0,1.0,0.0,10.0
81182.0,2019 - 05,87.72727272727273,10.0,0.0,1.0,11.0
96660.0,2020 - 01,79.001,8.0,0.0,2.0,10.0
89790.0,2019 - 08,65.11066666666666,10.0,4.0,1.0,15.0
75296.0,2019 - 03,81.333,10.0,0.0,0.0,10.0
78262.0,2019 - 04,42.12090909090909,6.0,5.0,0.0,11.0
99897.0,2020 - 02,68.33285714285714,11.0,3.0,0.0,14.0
94590.0,2020 - 01,98.0,10.0,0.0,0.0,10.0
98221.0,2020 - 02,72.85714285714286,11.0,3.0,0.0,14.0
96177.0,2020 - 01,62.142857142857146,11.0,3.0,0.0,14.0
87180.0,2019 - 07,0.0,0.0,14.0,0.0,14.0
93640.0,2020 - 01,78.2,12.0,0.0,0.0,12.0
86228.0,2019 - 07,56.39,11.0,2.0,0.0,13.0
50287.0,2017 - 05,95.8325,8.0,0.0,0.0,8.0
91167.0,2019 - 08,91.667,10.0,0.0,0.0,10.0
54782.0,2017 - 08,0.0,0.0,10.0,0.0,10.0
56154.0,2018 - 01,94.07444444444444,6.0,0.0,3.0,9.0
81080.0,2019 - 05,91.4811111111111,9.0,0.0,0.0,9.0
79521.0,2019 - 05,95.734,10.0,0.0,0.0,10.0
96445.0,2020 - 01,47.5,4.0,4.0,0.0,8.0
97091.0,2020 - 02,65.0,10.0,4.0,0.0,14.0
93281.0,2020 - 01,57.69230769230769,9.0,2.0,2.0,13.0
47160.0,2017 - 04,0.8333333333333334,1.0,11.0,0.0,12.0
73609.0,2019 - 02,78.0,9.0,1.0,0.0,10.0
83514.0,2020 - 01,66.07142857142857,11.0,3.0,0.0,14.0
87777.0,2019 - 08,67.8790909090909,8.0,3.0,0.0,11.0
69362.0,2018 - 08,18.181818181818183,3.0,8.0,0.0,11.0
84822.0,2019 - 07,82.5,12.0,0.0,0.0,12.0
85270.0,2019 - 07,67.82538461538462,12.0,1.0,0.0,13.0
78634.0,2019 - 04,91.77733333333333,15.0,0.0,0.0,15.0
86827.0,2019 - 07,85.833,10.0,0.0,0.0,10.0
86613.0,2019 - 07,79.466,10.0,0.0,0.0,10.0
74584.0,2019 - 02,80.499,9.0,0.0,1.0,10.0
97996.0,2020 - 02,66.81818181818181,8.0,1.0,2.0,11.0
100232.0,2020 - 02,7.179230769230769,2.0,11.0,0.0,13.0
75045.0,2019 - 03,100.0,18.0,0.0,0.0,18.0
91191.0,2019 - 08,82.03666666666666,9.0,0.0,0.0,9.0
92739.0,2020 - 01,0.0,0.0,10.0,0.0,10.0
86126.0,2019 - 07,80.0,9.0,2.0,1.0,12.0
81852.0,2019 - 06,64.333,10.0,0.0,0.0,10.0
69989.0,2019 - 01,91.85111111111111,9.0,0.0,0.0,9.0
69163.0,2018 - 08,97.27272727272727,11.0,0.0,0.0,11.0
47387.0,2017 - 04,78.14888888888889,9.0,0.0,0.0,9.0
64647.0,2018 - 05,81.833,10.0,0.0,0.0,10.0
68786.0,2018 - 08,88.8,10.0,0.0,0.0,10.0
91509.0,2020 - 01,44.642857142857146,8.0,5.0,1.0,14.0
84667.0,2019 - 07,94.25,10.0,0.0,0.0,10.0
95865.0,2020 - 01,45.4225,7.0,5.0,0.0,12.0
47088.0,2017 - 04,71.533,9.0,1.0,0.0,10.0
80149.0,2019 - 05,90.5,10.0,0.0,0.0,10.0
81681.0,2019 - 06,77.27272727272727,11.0,0.0,0.0,11.0
75107.0,2019 - 03,85.36866666666667,15.0,0.0,0.0,15.0
90909.0,2020 - 01,54.57923076923077,7.0,3.0,3.0,13.0
82203.0,2019 - 06,87.22222222222223,9.0,0.0,0.0,9.0
72336.0,2019 - 01,83.0,5.0,0.0,0.0,5.0
94203.0,2020 - 01,79.7225,10.0,1.0,1.0,12.0
85085.0,2019 - 07,71.90428571428572,11.0,3.0,0.0,14.0
80472.0,2019 - 05,78.8,9.0,1.0,0.0,10.0
80454.0,2019 - 05,92.666,15.0,0.0,0.0,15.0
98376.0,2020 - 02,75.71428571428571,11.0,3.0,0.0,14.0
101197.0,2020 - 02,92.96333333333334,9.0,0.0,0.0,9.0
97991.0,2020 - 02,90.0,11.0,0.0,0.0,11.0
66944.0,2018 - 07,70.74111111111111,9.0,0.0,0.0,9.0
76748.0,2019 - 04,68.63636363636364,8.0,2.0,1.0,11.0
88489.0,2019 - 08,89.6,5.0,0.0,0.0,5.0
77582.0,2019 - 04,92.22222222222223,9.0,0.0,0.0,9.0
86216.0,2019 - 07,87.04733333333333,14.0,1.0,0.0,15.0
76587.0,2019 - 03,64.29117647058824,13.0,4.0,0.0,17.0
87864.0,2019 - 08,59.778,12.0,2.0,1.0,15.0
102109.0,2020 - 02,94.25888888888889,9.0,0.0,0.0,9.0
90600.0,2020 - 01,99.33333333333333,15.0,0.0,0.0,15.0
83014.0,2019 - 06,28.333,5.0,5.0,0.0,10.0
100824.0,2020 - 02,64.87230769230769,10.0,3.0,0.0,13.0
69866.0,2019 - 01,75.1509090909091,11.0,0.0,0.0,11.0
79065.0,2019 - 05,36.666666666666664,6.0,9.0,0.0,15.0
100722.0,2020 - 02,86.66636363636364,11.0,0.0,0.0,11.0
86130.0,2019 - 07,91.833,10.0,0.0,0.0,10.0
82634.0,2019 - 06,82.333,10.0,0.0,0.0,10.0
78673.0,2019 - 04,85.0,10.0,0.0,0.0,10.0
63255.0,2018 - 05,95.0,10.0,0.0,0.0,10.0
93583.0,2020 - 01,53.333333333333336,7.0,5.0,0.0,12.0
50955.0,2017 - 05,95.667,10.0,0.0,0.0,10.0
90805.0,2019 - 08,79.164,5.0,0.0,0.0,5.0
83589.0,2019 - 06,73.33363636363636,9.0,2.0,0.0,11.0
82090.0,2019 - 06,88.0,15.0,0.0,0.0,15.0
96499.0,2020 - 01,87.40777777777778,9.0,0.0,0.0,9.0
98963.0,2020 - 02,80.71428571428571,12.0,2.0,0.0,14.0
78017.0,2019 - 04,100.0,18.0,0.0,0.0,18.0
76438.0,2019 - 04,44.666666666666664,7.0,7.0,1.0,15.0
74007.0,2019 - 02,93.0,10.0,0.0,0.0,10.0
75134.0,2019 - 03,78.70333333333333,9.0,0.0,0.0,9.0
77378.0,2019 - 04,2.5,1.0,7.0,0.0,8.0
74680.0,2019 - 03,60.03,13.0,2.0,0.0,15.0
95288.0,2020 - 01,12.963333333333333,3.0,6.0,0.0,9.0
80059.0,2019 - 05,88.88933333333334,15.0,0.0,0.0,15.0
101914.0,2020 - 02,81.11111111111111,9.0,0.0,0.0,9.0
101347.0,2020 - 02,87.27272727272727,11.0,0.0,0.0,11.0
68658.0,2018 - 08,0.0,0.0,11.0,0.0,11.0
90947.0,2019 - 08,89.33333333333333,15.0,0.0,0.0,15.0
76331.0,2019 - 03,97.6,5.0,0.0,0.0,5.0
98366.0,2020 - 02,72.38071428571429,11.0,3.0,0.0,14.0
97371.0,2020 - 02,77.93909090909091,10.0,1.0,0.0,11.0
78046.0,2019 - 04,38.68933333333333,7.0,8.0,0.0,15.0
92375.0,2020 - 01,49.26,6.0,2.0,1.0,9.0
72155.0,2019 - 01,94.44444444444444,7.0,0.0,2.0,9.0
98120.0,2020 - 02,75.001,9.0,1.0,0.0,10.0
86675.0,2019 - 07,90.30272727272727,11.0,0.0,0.0,11.0
86477.0,2019 - 07,0.0,0.0,10.0,0.0,10.0
72598.0,2019 - 02,50.167,8.0,2.0,0.0,10.0
102097.0,2020 - 02,86.4811111111111,9.0,0.0,0.0,9.0
72486.0,2019 - 01,16.060909090909092,3.0,8.0,0.0,11.0
73725.0,2019 - 02,74.686,10.0,0.0,0.0,10.0
98553.0,2020 - 02,87.5,10.0,0.0,2.0,12.0
79492.0,2019 - 05,67.5,8.0,1.0,1.0,10.0
82848.0,2019 - 06,85.92555555555556,9.0,0.0,0.0,9.0
83032.0,2019 - 06,65.75727272727272,8.0,3.0,0.0,11.0
72520.0,2019 - 01,85.75727272727272,10.0,1.0,0.0,11.0
65758.0,2018 - 06,95.55555555555556,9.0,0.0,0.0,9.0
96164.0,2020 - 01,89.667,10.0,0.0,0.0,10.0
90605.0,2019 - 08,59.77733333333333,11.0,4.0,0.0,15.0
99199.0,2020 - 02,55.45454545454545,7.0,4.0,0.0,11.0
87411.0,2019 - 07,19.285714285714285,5.0,9.0,0.0,14.0
100274.0,2020 - 02,91.58818181818182,11.0,0.0,0.0,11.0
80298.0,2019 - 06,92.73857142857143,14.0,0.0,0.0,14.0
81823.0,2019 - 06,75.23857142857143,12.0,2.0,0.0,14.0
78250.0,2019 - 04,92.22222222222223,9.0,0.0,0.0,9.0
53769.0,2017 - 07,79.23076923076923,11.0,2.0,0.0,13.0
86121.0,2019 - 07,75.952,14.0,1.0,0.0,15.0
78176.0,2019 - 04,82.3076923076923,12.0,1.0,0.0,13.0
85584.0,2019 - 08,69.66666666666667,12.0,3.0,0.0,15.0
66036.0,2018 - 06,92.96222222222222,9.0,0.0,0.0,9.0
68838.0,2018 - 08,88.6,10.0,0.0,0.0,10.0
94068.0,2020 - 01,86.334,10.0,0.0,0.0,10.0
76487.0,2019 - 03,92.59222222222222,9.0,0.0,0.0,9.0
77018.0,2019 - 04,81.53846153846153,12.0,1.0,0.0,13.0
64452.0,2018 - 05,87.4175,8.0,0.0,0.0,8.0
96828.0,2020 - 02,61.583333333333336,9.0,3.0,0.0,12.0
96785.0,2020 - 01,82.96222222222222,9.0,0.0,0.0,9.0
85683.0,2019 - 07,81.666,15.0,0.0,0.0,15.0
100866.0,2020 - 02,90.30272727272727,11.0,0.0,0.0,11.0
72100.0,2019 - 01,94.44444444444444,9.0,0.0,0.0,9.0
83053.0,2019 - 06,97.0,10.0,0.0,0.0,10.0
77946.0,2019 - 04,88.88933333333334,15.0,0.0,0.0,15.0
99169.0,2020 - 02,96.66636363636364,9.0,0.0,2.0,11.0
74353.0,2019 - 02,60.60636363636364,8.0,3.0,0.0,11.0
81777.0,2019 - 06,56.667142857142856,9.0,5.0,0.0,14.0
83715.0,2019 - 07,78.75,12.0,0.0,0.0,12.0
97316.0,2020 - 02,72.57636363636364,10.0,0.0,1.0,11.0
82820.0,2019 - 06,91.76142857142857,14.0,0.0,0.0,14.0
93812.0,2020 - 01,15.555833333333334,2.0,10.0,0.0,12.0
85684.0,2019 - 08,37.2,5.0,18.0,7.0,30.0
76910.0,2019 - 04,0.0,0.0,13.0,0.0,13.0
76084.0,2019 - 03,83.49222222222222,17.0,1.0,0.0,18.0
79505.0,2019 - 05,39.5,6.0,4.0,0.0,10.0
91504.0,2020 - 01,80.33333333333333,15.0,0.0,0.0,15.0
73306.0,2019 - 02,93.0,5.0,0.0,0.0,5.0
96797.0,2020 - 01,86.42857142857143,14.0,0.0,0.0,14.0
82714.0,2019 - 06,89.667,10.0,0.0,0.0,10.0
101746.0,2020 - 02,68.88888888888889,7.0,2.0,0.0,9.0
94553.0,2020 - 01,75.12846153846154,12.0,1.0,0.0,13.0
89785.0,2019 - 08,69.83333333333333,11.0,2.0,2.0,15.0
102459.0,2020 - 02,75.0,13.0,3.0,0.0,16.0
96653.0,2020 - 01,75.3475,10.0,2.0,0.0,12.0
83091.0,2019 - 06,98.0,10.0,0.0,0.0,10.0
90331.0,2020 - 01,0.0,0.0,14.0,0.0,14.0
60755.0,2018 - 03,87.14777777777778,9.0,0.0,0.0,9.0
81736.0,2019 - 06,90.0,5.0,0.0,0.0,5.0
78023.0,2019 - 04,91.11111111111111,9.0,0.0,0.0,9.0
100543.0,2020 - 02,6.666666666666667,2.0,7.0,0.0,9.0
70274.0,2019 - 02,0.0,0.0,10.0,0.0,10.0
77104.0,2019 - 04,96.66666666666667,12.0,0.0,0.0,12.0
79337.0,2019 - 05,91.667,9.0,0.0,1.0,10.0
58064.0,2018 - 02,62.22222222222222,6.0,3.0,0.0,9.0
74331.0,2019 - 02,94.857,10.0,0.0,0.0,10.0
61494.0,2018 - 04,38.888888888888886,4.0,5.0,0.0,9.0
50887.0,2017 - 05,87.0,10.0,0.0,0.0,10.0
98690.0,2020 - 02,76.38333333333334,11.0,1.0,0.0,12.0
73521.0,2019 - 03,96.8,5.0,0.0,0.0,5.0
85089.0,2019 - 07,73.05583333333334,10.0,2.0,0.0,12.0
79600.0,2019 - 05,100.0,29.0,0.0,0.0,29.0
85657.0,2019 - 07,0.0,0.0,11.0,0.0,11.0
90819.0,2019 - 08,0.0,0.0,5.0,0.0,5.0
86418.0,2019 - 07,73.80933333333333,13.0,2.0,0.0,15.0
78564.0,2019 - 04,0.0,0.0,10.0,0.0,10.0
89627.0,2019 - 08,72.5,11.0,3.0,0.0,14.0
92819.0,2020 - 02,83.63727272727273,11.0,0.0,0.0,11.0
50953.0,2017 - 05,37.0,0.0,6.0,4.0,10.0
100682.0,2020 - 02,84.54545454545455,9.0,1.0,1.0,11.0
96304.0,2020 - 01,97.5,12.0,0.0,0.0,12.0
73998.0,2019 - 02,71.5,9.0,0.0,1.0,10.0
97645.0,2020 - 02,77.14357142857143,14.0,0.0,0.0,14.0
87501.0,2019 - 07,71.66571428571429,13.0,1.0,0.0,14.0
102578.0,2020 - 02,30.58823529411765,6.0,11.0,0.0,17.0
81871.0,2019 - 06,81.29666666666667,9.0,0.0,0.0,9.0
95546.0,2020 - 01,74.36642857142857,12.0,2.0,0.0,14.0
76040.0,2019 - 03,85.92555555555556,8.0,1.0,0.0,9.0
46272.0,2017 - 03,17.333333333333332,1.0,12.0,2.0,15.0
94576.0,2020 - 01,20.333,3.0,7.0,0.0,10.0
75484.0,2019 - 03,81.48222222222222,9.0,0.0,0.0,9.0
83145.0,2019 - 06,88.095,13.0,0.0,1.0,14.0
56246.0,2018 - 01,92.59222222222222,9.0,0.0,0.0,9.0
90943.0,2020 - 02,30.30272727272727,4.0,7.0,0.0,11.0
93827.0,2020 - 01,90.83333333333333,12.0,0.0,0.0,12.0
97314.0,2020 - 02,78.78818181818181,9.0,0.0,2.0,11.0
75114.0,2019 - 03,99.83333333333333,18.0,0.0,0.0,18.0
100440.0,2020 - 02,71.66727272727273,9.0,2.0,0.0,11.0
94346.0,2020 - 01,65.55555555555556,6.0,3.0,0.0,9.0
91346.0,2019 - 08,80.15933333333334,15.0,0.0,0.0,15.0
99171.0,2020 - 02,96.66636363636364,11.0,0.0,0.0,11.0
82689.0,2019 - 06,89.28571428571429,14.0,0.0,0.0,14.0
82713.0,2019 - 06,96.875,12.0,0.0,0.0,12.0
92977.0,2020 - 01,47.066428571428574,10.0,4.0,0.0,14.0
76545.0,2019 - 03,80.41666666666667,10.0,2.0,0.0,12.0
81652.0,2019 - 06,84.66714285714286,14.0,0.0,0.0,14.0
78803.0,2019 - 04,0.0,0.0,10.0,0.0,10.0
89288.0,2019 - 08,74.93909090909091,10.0,1.0,0.0,11.0
92579.0,2020 - 01,94.0,10.0,0.0,0.0,10.0
53615.0,2017 - 07,87.03666666666666,9.0,0.0,0.0,9.0
89487.0,2019 - 08,80.48454545454545,10.0,1.0,0.0,11.0
90664.0,2019 - 08,87.77777777777777,9.0,0.0,0.0,9.0
83704.0,2019 - 06,70.47571428571429,11.0,3.0,0.0,14.0
75401.0,2019 - 03,71.0,7.0,0.0,3.0,10.0
76155.0,2019 - 03,88.70333333333333,9.0,0.0,0.0,9.0
50581.0,2017 - 06,17.727272727272727,2.0,9.0,0.0,11.0
79530.0,2019 - 05,72.35466666666666,14.0,1.0,0.0,15.0
99348.0,2020 - 02,89.76214285714286,13.0,1.0,0.0,14.0
82915.0,2019 - 06,79.6288888888889,9.0,0.0,0.0,9.0
75813.0,2019 - 03,88.88888888888889,9.0,0.0,0.0,9.0
91159.0,2019 - 08,93.33333333333333,9.0,0.0,0.0,9.0
86630.0,2019 - 07,81.42857142857143,13.0,1.0,0.0,14.0
84167.0,2019 - 06,88.668,5.0,0.0,0.0,5.0
83402.0,2019 - 06,81.334,10.0,0.0,0.0,10.0
90455.0,2019 - 08,76.92307692307692,11.0,2.0,0.0,13.0
81105.0,2019 - 05,82.66666666666667,13.0,1.0,1.0,15.0
74060.0,2019 - 02,90.57133333333333,15.0,0.0,0.0,15.0
71858.0,2019 - 01,88.5188888888889,9.0,0.0,0.0,9.0
46732.0,2017 - 03,76.64133333333334,13.0,2.0,0.0,15.0
95565.0,2020 - 01,81.02538461538461,13.0,0.0,0.0,13.0
78311.0,2019 - 04,80.77733333333333,15.0,0.0,0.0,15.0
84390.0,2019 - 06,91.19,14.0,0.0,0.0,14.0
91773.0,2020 - 01,78.5,4.0,1.0,0.0,5.0
63101.0,2018 - 05,85.5,10.0,0.0,0.0,10.0
70198.0,2019 - 01,86.97,10.0,1.0,0.0,11.0
87640.0,2020 - 02,95.74,9.0,0.0,0.0,9.0
91410.0,2020 - 01,8.095,2.0,11.0,1.0,14.0
75178.0,2019 - 03,80.18555555555555,9.0,0.0,0.0,9.0
94193.0,2020 - 01,87.91666666666667,12.0,0.0,0.0,12.0
82810.0,2019 - 06,58.667,10.0,0.0,0.0,10.0
99218.0,2020 - 02,68.053,10.0,0.0,0.0,10.0
67427.0,2018 - 07,85.55555555555556,9.0,0.0,0.0,9.0
94228.0,2020 - 01,78.96083333333334,10.0,0.0,2.0,12.0
99219.0,2020 - 02,65.50428571428571,11.0,3.0,0.0,14.0
101707.0,2020 - 02,9.583124999999999,0.0,14.0,2.0,16.0
77360.0,2019 - 04,89.11066666666666,15.0,0.0,0.0,15.0
91144.0,2019 - 08,87.333,10.0,0.0,0.0,10.0
87566.0,2019 - 08,0.0,0.0,5.0,0.0,5.0
88870.0,2019 - 08,43.105666666666664,11.0,16.0,3.0,30.0
79798.0,2019 - 05,90.30272727272727,11.0,0.0,0.0,11.0
88348.0,2020 - 01,0.0,0.0,12.0,0.0,12.0
92601.0,2020 - 01,99.89473684210526,18.0,0.0,1.0,19.0
75353.0,2019 - 03,0.0,0.0,14.0,1.0,15.0
81756.0,2019 - 06,93.03,11.0,0.0,0.0,11.0
98219.0,2020 - 02,75.95142857142856,12.0,2.0,0.0,14.0
85997.0,2019 - 07,92.77833333333334,12.0,0.0,0.0,12.0
83335.0,2019 - 06,81.667,9.0,1.0,0.0,10.0
98905.0,2020 - 02,45.47571428571428,8.0,6.0,0.0,14.0
88656.0,2019 - 08,61.81818181818182,9.0,2.0,0.0,11.0
95862.0,2020 - 01,77.33333333333333,13.0,2.0,0.0,15.0
88855.0,2019 - 08,78.92857142857143,12.0,2.0,0.0,14.0
98964.0,2020 - 02,92.72727272727273,11.0,0.0,0.0,11.0
98571.0,2020 - 02,92.0,15.0,0.0,0.0,15.0
94426.0,2020 - 01,74.03076923076922,12.0,1.0,0.0,13.0
71231.0,2019 - 01,96.66666666666667,9.0,0.0,0.0,9.0
94875.0,2020 - 01,5.0,1.0,13.0,0.0,14.0
93619.0,2020 - 01,83.88888888888889,9.0,0.0,0.0,9.0
73320.0,2019 - 02,91.0,10.0,0.0,0.0,10.0
60783.0,2018 - 03,87.96333333333334,9.0,0.0,0.0,9.0
66205.0,2018 - 06,95.92555555555556,9.0,0.0,0.0,9.0
75331.0,2019 - 05,94.44444444444444,9.0,0.0,0.0,9.0
53127.0,2017 - 07,14.0,2.0,8.0,0.0,10.0
83974.0,2019 - 07,83.85666666666667,14.0,1.0,0.0,15.0
76494.0,2019 - 03,0.0,0.0,15.0,0.0,15.0
67037.0,2018 - 07,92.03777777777778,7.0,0.0,2.0,9.0
50835.0,2017 - 05,8.181818181818182,2.0,9.0,0.0,11.0
82904.0,2019 - 06,80.19071428571428,13.0,1.0,0.0,14.0
81169.0,2019 - 05,93.48454545454545,11.0,0.0,0.0,11.0
99935.0,2020 - 02,79.333,10.0,0.0,0.0,10.0
81081.0,2019 - 05,20.5,3.0,7.0,0.0,10.0
95724.0,2020 - 01,79.72166666666666,11.0,1.0,0.0,12.0
80859.0,2019 - 05,15.0,2.0,7.0,1.0,10.0
94222.0,2020 - 01,79.44416666666666,11.0,1.0,0.0,12.0
78770.0,2019 - 04,82.222,15.0,0.0,0.0,15.0
78556.0,2019 - 04,95.47583333333333,12.0,0.0,0.0,12.0
65514.0,2018 - 06,89.07444444444444,9.0,0.0,0.0,9.0
65844.0,2018 - 06,22.22222222222222,2.0,7.0,0.0,9.0
87152.0,2019 - 07,49.0005,12.0,8.0,0.0,20.0
93476.0,2020 - 01,73.0825,11.0,0.0,1.0,12.0
79015.0,2019 - 05,93.0,10.0,0.0,0.0,10.0
89777.0,2019 - 08,69.16642857142857,11.0,3.0,0.0,14.0
60752.0,2018 - 03,63.70333333333333,9.0,0.0,0.0,9.0
99498.0,2020 - 02,94.84818181818181,11.0,0.0,0.0,11.0
65170.0,2018 - 07,91.11111111111111,9.0,0.0,0.0,9.0
88255.0,2019 - 08,87.5,11.0,1.0,0.0,12.0
92142.0,2020 - 01,91.11111111111111,9.0,0.0,0.0,9.0
76266.0,2019 - 03,93.70333333333333,9.0,0.0,0.0,9.0
80513.0,2019 - 05,80.03090909090909,11.0,0.0,0.0,11.0
76081.0,2019 - 04,85.41625,8.0,0.0,0.0,8.0
76429.0,2019 - 03,87.06357142857144,11.0,1.0,2.0,14.0
67644.0,2018 - 08,84.35166666666666,13.0,1.0,4.0,18.0
54560.0,2017 - 08,44.667,2.0,4.0,4.0,10.0
83041.0,2019 - 06,92.1209090909091,11.0,0.0,0.0,11.0
96620.0,2020 - 01,79.48769230769231,12.0,1.0,0.0,13.0
84300.0,2019 - 06,95.0,10.0,0.0,0.0,10.0
92545.0,2020 - 01,98.636,5.0,0.0,0.0,5.0
87156.0,2019 - 07,70.41625,6.0,2.0,0.0,8.0
88258.0,2019 - 08,88.57142857142857,13.0,0.0,1.0,14.0
93067.0,2020 - 01,74.92357142857142,12.0,2.0,0.0,14.0
102061.0,2020 - 02,0.0,0.0,10.0,0.0,10.0
99174.0,2020 - 02,10.0,2.0,9.0,0.0,11.0
84073.0,2019 - 06,90.71428571428571,14.0,0.0,0.0,14.0
96364.0,2020 - 01,94.73684210526316,17.0,1.0,1.0,19.0
92012.0,2020 - 01,88.88866666666667,14.0,1.0,0.0,15.0
98890.0,2020 - 02,0.0,0.0,10.0,0.0,10.0
70707.0,2019 - 01,71.54599999999999,4.0,1.0,0.0,5.0
45898.0,2017 - 03,65.59866666666667,13.0,2.0,0.0,15.0
71723.0,2019 - 01,74.44555555555556,9.0,0.0,0.0,9.0
81456.0,2019 - 05,81.967,10.0,0.0,0.0,10.0
69094.0,2018 - 08,66.66636363636364,8.0,3.0,0.0,11.0
83226.0,2019 - 06,86.97,11.0,0.0,0.0,11.0
86362.0,2019 - 07,56.160000000000004,7.0,3.0,0.0,10.0
81013.0,2019 - 05,79.39363636363636,10.0,0.0,1.0,11.0
76985.0,2019 - 04,87.77733333333333,15.0,0.0,0.0,15.0
79211.0,2019 - 05,87.03666666666666,9.0,0.0,0.0,9.0
85525.0,2019 - 07,76.15384615384616,11.0,2.0,0.0,13.0
67884.0,2018 - 07,100.0,8.0,0.0,0.0,8.0
96669.0,2020 - 01,90.52631578947368,19.0,0.0,0.0,19.0
81330.0,2019 - 05,95.667,10.0,0.0,0.0,10.0
94766.0,2020 - 01,86.88866666666667,15.0,0.0,0.0,15.0
70178.0,2019 - 01,27.407777777777778,3.0,6.0,0.0,9.0
89953.0,2019 - 08,10.555833333333334,2.0,10.0,0.0,12.0
92447.0,2020 - 01,82.05076923076923,12.0,1.0,0.0,13.0
93924.0,2020 - 01,11.03357142857143,3.0,11.0,0.0,14.0
74154.0,2019 - 02,77.50125,8.0,0.0,0.0,8.0
81674.0,2019 - 06,88.48454545454545,11.0,0.0,0.0,11.0
95997.0,2020 - 01,86.11166666666666,12.0,0.0,0.0,12.0
96290.0,2020 - 01,60.0,3.0,2.0,0.0,5.0
74681.0,2019 - 03,0.0,0.0,9.0,0.0,9.0
88349.0,2019 - 08,84.44444444444444,9.0,0.0,0.0,9.0
52576.0,2017 - 06,64.54545454545455,10.0,1.0,0.0,11.0
95089.0,2020 - 01,91.33333333333333,14.0,1.0,0.0,15.0
88497.0,2019 - 08,50.302727272727275,4.0,3.0,4.0,11.0
84820.0,2019 - 07,29.23076923076923,5.0,8.0,0.0,13.0
100267.0,2020 - 02,49.48692307692308,9.0,3.0,1.0,13.0
80218.0,2019 - 05,90.76923076923077,13.0,0.0,0.0,13.0
83583.0,2019 - 06,92.59222222222222,9.0,0.0,0.0,9.0
84121.0,2019 - 06,93.0,10.0,0.0,0.0,10.0
58403.0,2018 - 02,91.11111111111111,9.0,0.0,0.0,9.0
86277.0,2019 - 07,33.53916666666667,6.0,6.0,0.0,12.0
65197.0,2018 - 06,98.88888888888889,9.0,0.0,0.0,9.0
83872.0,2019 - 06,13.333,2.0,8.0,0.0,10.0
82118.0,2019 - 06,85.5,10.0,0.0,0.0,10.0
97494.0,2020 - 02,35.334,5.0,5.0,0.0,10.0
50641.0,2017 - 05,96.25,8.0,0.0,0.0,8.0
89047.0,2019 - 08,74.6288888888889,7.0,1.0,1.0,9.0
74001.0,2019 - 02,98.19066666666667,15.0,0.0,0.0,15.0
87029.0,2019 - 07,82.572,15.0,0.0,0.0,15.0
78845.0,2019 - 04,92.59333333333333,9.0,0.0,0.0,9.0
81866.0,2019 - 06,19.667,3.0,7.0,0.0,10.0
80886.0,2019 - 05,96.66666666666667,9.0,0.0,0.0,9.0
96313.0,2020 - 01,0.0,0.0,12.0,0.0,12.0
83718.0,2019 - 06,96.42857142857143,14.0,0.0,0.0,14.0
94609.0,2020 - 01,85.0,10.0,0.0,0.0,10.0
74112.0,2019 - 02,37.190666666666665,7.0,8.0,0.0,15.0
92637.0,2020 - 01,84.16666666666667,12.0,0.0,0.0,12.0
81087.0,2019 - 06,90.0,11.0,0.0,0.0,11.0
87088.0,2019 - 07,72.667,10.0,0.0,0.0,10.0
91062.0,2019 - 08,73.03,10.0,1.0,0.0,11.0
53422.0,2017 - 07,95.0,10.0,0.0,0.0,10.0
84117.0,2019 - 06,82.77666666666667,9.0,0.0,0.0,9.0
101703.0,2020 - 02,64.2823076923077,12.0,1.0,0.0,13.0
101700.0,2020 - 02,84.49888888888889,9.0,0.0,0.0,9.0
84072.0,2019 - 06,89.333,10.0,0.0,0.0,10.0
81391.0,2019 - 05,89.6,10.0,0.0,0.0,10.0
97205.0,2020 - 02,72.14285714285714,11.0,3.0,0.0,14.0
84644.0,2019 - 07,83.364,5.0,0.0,0.0,5.0
60872.0,2018 - 03,32.22222222222222,2.0,5.0,2.0,9.0
