studentId,ciclo,Dias_Conectado,Minutos_Promedio,Minutos_Total
71674,2019 - 01,1.0,0.0,0.0
71676,2019 - 02,27.0,275.7940740740741,7446.4400000000005
71692,2019 - 01,29.0,750.2820689655172,21758.179999999997
71712,2019 - 01,100.0,376.50890000000015,37650.890000000014
71722,2019 - 01,23.0,235.78652173913036,5423.089999999998
71723,2019 - 01,32.0,84.60156250000001,2707.2500000000005
71725,2019 - 02,16.0,233.046875,3728.75
71728,2019 - 01,43.0,448.43720930232564,19282.800000000003
71754,2019 - 01,13.0,143.9323076923077,1871.12
71759,2019 - 01,29.0,193.29724137931044,5605.620000000003
71770,2019 - 01,101.0,316.870396039604,32003.910000000003
71775,2019 - 01,31.0,272.2512903225807,8439.79
71789,2019 - 01,18.0,618.6022222222223,11134.84
71792,2019 - 01,29.0,213.86862068965513,6202.189999999999
71796,2019 - 01,58.0,99.62931034482757,5778.499999999999
71811,2019 - 01,44.0,43.22681818181819,1901.9800000000002
71812,2019 - 01,22.0,246.0936363636364,5414.06
71814,2019 - 01,12.0,350.36333333333323,4204.359999999999
71816,2019 - 01,152.0,372.54723684210495,56627.17999999995
71858,2019 - 01,104.0,347.1254807692308,36101.05
71859,2019 - 02,49.0,235.33591836734684,11531.459999999995
71879,2019 - 01,32.0,398.5421875000001,12753.350000000004
71901,2019 - 01,65.0,155.07692307692307,10080.0
71908,2019 - 01,29.0,419.19,12156.51
71911,2019 - 02,60.0,275.1453333333333,16508.72
71923,2019 - 01,80.0,195.15174999999994,15612.139999999994
71945,2019 - 01,13.0,339.86615384615385,4418.26
71950,2019 - 01,74.0,103.36594594594595,7649.080000000001
71959,2019 - 01,104.0,330.3485576923077,34356.25
71962,2019 - 01,70.0,212.3602857142857,14865.22
71965,2019 - 01,26.0,277.65615384615387,7219.06
71979,2019 - 01,26.0,233.31153846153848,6066.1
71995,2019 - 01,43.0,328.40627906976744,14121.47
72006,2019 - 01,76.0,235.22013157894742,17876.730000000003
72021,2019 - 01,86.0,154.79511627906976,13312.38
72060,2019 - 01,10.0,204.007,2040.07
72061,2019 - 01,94.0,125.15893617021275,11764.939999999999
72063,2019 - 01,26.0,229.48923076923077,5966.72
72064,2019 - 01,9.0,203.33444444444444,1830.01
72074,2019 - 01,26.0,286.4388461538461,7447.409999999999
72075,2019 - 01,29.0,422.46931034482753,12251.609999999999
72077,2019 - 01,92.0,183.02076086956527,16837.910000000003
72096,2019 - 01,1.0,143.3,143.3
72100,2019 - 01,54.0,196.6983333333334,10621.710000000005
72101,2019 - 01,40.0,230.798,9231.92
72103,2019 - 01,26.0,212.65423076923074,5529.009999999999
72104,2019 - 01,69.0,195.69405797101447,13502.89
72105,2019 - 01,81.0,157.86567901234574,12787.120000000004
72107,2019 - 01,84.0,213.86761904761897,17964.879999999994
72112,2019 - 01,93.0,223.82645161290313,20815.85999999999
72117,2019 - 01,25.0,269.44599999999997,6736.149999999999
72118,2019 - 01,10.0,95.71599999999998,957.1599999999999
72126,2019 - 01,14.0,220.81285714285718,3091.3800000000006
72128,2019 - 01,37.0,470.87594594594583,17422.409999999996
72129,2019 - 01,26.0,214.2426923076923,5570.3099999999995
72131,2019 - 01,77.0,230.0036363636364,17710.280000000002
72150,2019 - 01,38.0,330.3118421052632,12551.850000000002
72155,2019 - 01,104.0,226.5648076923076,23562.73999999999
72158,2019 - 01,36.0,404.3811111111111,14557.720000000001
72173,2019 - 01,10.0,167.685,1676.8500000000001
72191,2019 - 01,142.0,199.486338028169,28327.059999999998
72193,2019 - 01,2.0,74.515,149.03
72196,2019 - 01,27.0,125.25888888888892,3381.9900000000007
72198,2019 - 01,99.0,201.01444444444434,19900.42999999999
72200,2019 - 01,56.0,305.2291071428573,17092.83000000001
72201,2019 - 01,114.0,371.5158771929824,42352.80999999999
72202,2019 - 01,123.0,284.6969918699188,35017.73000000001
72208,2019 - 01,66.0,294.09863636363644,19410.510000000006
72216,2019 - 01,99.0,187.58363636363643,18570.780000000006
72223,2019 - 01,25.0,176.00360000000003,4400.090000000001
72226,2019 - 01,75.0,287.84186666666653,21588.13999999999
72230,2019 - 01,100.0,196.97040000000004,19697.040000000005
72237,2019 - 01,42.0,500.78190476190474,21032.84
72238,2019 - 01,34.0,420.4144117647059,14294.09
72240,2019 - 01,6.0,228.23833333333334,1369.43
72242,2019 - 01,68.0,238.67264705882354,16229.740000000002
72269,2019 - 03,62.0,207.00919354838715,12834.570000000003
72270,2019 - 01,42.0,192.28666666666672,8076.040000000002
72275,2019 - 01,113.0,185.61778761061944,20974.809999999998
72280,2019 - 01,59.0,361.5223728813558,21329.819999999992
72284,2019 - 01,27.0,243.54555555555558,6575.7300000000005
72291,2019 - 01,41.0,501.03975609756094,20542.629999999997
72293,2019 - 01,26.0,218.92192307692312,5691.970000000001
72304,2019 - 01,60.0,232.24849999999998,13934.909999999998
72305,2019 - 01,39.0,196.19076923076926,7651.440000000001
72322,2019 - 02,43.0,57.76162790697674,2483.75
72327,2019 - 01,40.0,312.08425,12483.369999999999
72332,2019 - 02,64.0,192.14984375,12297.59
72336,2019 - 01,20.0,68.84400000000001,1376.88
72345,2019 - 01,107.0,226.60345794392524,24246.57
72349,2019 - 01,32.0,80.46000000000002,2574.7200000000007
72351,2019 - 01,3.0,507.4200000000001,1522.2600000000002
72353,2019 - 01,23.0,169.69347826086957,3902.9500000000003
72364,2019 - 01,34.0,527.0417647058823,17919.42
72365,2019 - 02,47.0,145.55446808510638,6841.06
72368,2019 - 01,106.0,241.0913207547171,25555.68000000001
72385,2019 - 01,38.0,497.66105263157914,18911.120000000006
72392,2019 - 01,66.0,80.57757575757577,5318.120000000001
72397,2019 - 01,45.0,147.32644444444446,6629.6900000000005
72400,2019 - 01,125.0,318.14448,39768.06
72404,2019 - 01,72.0,246.53444444444455,17750.480000000007
72407,2019 - 01,26.0,344.4488461538461,8955.669999999998
72416,2019 - 01,38.0,348.70105263157893,13250.64
72421,2019 - 01,22.0,408.5627272727272,8988.38
72462,2019 - 02,28.0,212.43642857142862,5948.220000000001
72467,2019 - 02,6.0,18.731666666666666,112.39
72468,2019 - 01,71.0,257.66492957746476,18294.21
72476,2019 - 01,100.0,246.46189999999999,24646.19
72477,2019 - 01,28.0,579.7439285714286,16232.83
72478,2019 - 02,42.0,140.8111904761905,5914.070000000001
72486,2019 - 01,18.0,104.17666666666666,1875.1799999999998
72487,2019 - 01,102.0,280.7010784313725,28631.50999999999
72488,2019 - 01,64.0,129.53234374999997,8290.069999999998
72494,2019 - 02,52.0,178.6065384615385,9287.54
72497,2019 - 01,9.0,536.1266666666666,4825.139999999999
72515,2019 - 01,35.0,445.081142857143,15577.840000000004
72520,2019 - 01,33.0,675.9675757575758,22306.93
72549,2019 - 01,38.0,296.54763157894735,11268.81
72550,2019 - 02,40.0,310.68775000000005,12427.510000000002
72559,2019 - 01,55.0,193.15600000000006,10623.580000000004
72562,2019 - 01,64.0,366.1923437500001,23436.310000000005
72575,2019 - 02,24.0,549.7679166666666,13194.429999999998
72577,2019 - 02,25.0,375.43119999999993,9385.779999999999
72592,2019 - 01,91.0,396.7476923076923,36104.04
72594,2019 - 01,68.0,244.04308823529408,16594.929999999997
72597,2019 - 02,63.0,196.6095238095238,12386.4
72598,2019 - 02,22.0,471.5954545454546,10375.1
72613,2019 - 02,12.0,100.9275,1211.1299999999999
72614,2019 - 02,96.0,216.61218749999998,20794.769999999997
72621,2019 - 02,34.0,137.30323529411766,4668.31
72628,2019 - 02,48.0,209.0222916666667,10033.070000000002
72641,2019 - 02,35.0,106.06628571428573,3712.3200000000006
72672,2019 - 02,73.0,217.38520547945205,15869.12
72680,2019 - 02,50.0,412.32480000000004,20616.24
72682,2019 - 08,17.0,326.49823529411765,5550.47
72691,2019 - 02,69.0,308.833768115942,21309.53
72708,2019 - 02,56.0,209.1650000000001,11713.240000000005
72734,2019 - 02,55.0,178.9147272727273,9840.310000000001
72735,2019 - 04,1.0,1184.7,1184.7
72757,2019 - 02,28.0,370.1992857142858,10365.580000000002
72772,2019 - 03,47.0,447.5180851063831,21033.350000000006
72781,2019 - 02,45.0,367.53511111111106,16539.079999999998
72787,2019 - 02,43.0,192.78860465116284,8289.910000000002
72826,2019 - 02,5.0,362.38199999999995,1811.9099999999999
72830,2019 - 02,4.0,329.74,1318.96
72835,2019 - 02,41.0,97.8748780487805,4012.8700000000003
72839,2019 - 02,72.0,199.31124999999997,14350.409999999998
72874,2019 - 02,93.0,190.73333333333338,17738.200000000004
72883,2019 - 02,45.0,104.00022222222225,4680.010000000001
72911,2019 - 02,72.0,129.54527777777784,9327.260000000004
72921,2019 - 02,26.0,310.5111538461539,8073.290000000001
72937,2019 - 02,8.0,369.2425,2953.94
72946,2019 - 02,55.0,254.45199999999994,13994.859999999997
72969,2019 - 02,34.0,93.54,3180.36
72971,2019 - 02,28.0,147.3367857142857,4125.429999999999
72983,2019 - 02,26.0,295.1976923076923,7675.14
73005,2019 - 02,27.0,163.85999999999999,4424.219999999999
73018,2019 - 02,44.0,216.58954545454537,9529.939999999997
73020,2019 - 02,38.0,293.2389473684211,11143.080000000004
73043,2019 - 02,22.0,261.12727272727267,5744.799999999998
73045,2019 - 02,76.0,301.025,22877.899999999998
73047,2019 - 02,15.0,115.91733333333333,1738.76
73054,2019 - 02,21.0,203.18238095238098,4266.830000000001
73069,2019 - 02,2.0,161.175,322.35
73070,2019 - 02,9.0,158.63555555555558,1427.7200000000003
73092,2019 - 07,20.0,254.65150000000003,5093.030000000001
73104,2019 - 02,77.0,244.48337662337656,18825.219999999994
73119,2019 - 02,77.0,268.3770129870131,20665.030000000006
73125,2019 - 02,35.0,226.05714285714285,7912.0
73127,2019 - 02,43.0,157.55813953488374,6775.000000000001
73133,2019 - 02,123.0,267.4552845528455,32897.0
73159,2019 - 02,29.0,160.64655172413794,4658.75
73177,2019 - 02,67.0,116.82134328358214,7827.030000000003
73182,2019 - 02,20.0,207.32750000000001,4146.55
73190,2019 - 02,25.0,330.06440000000003,8251.61
73196,2019 - 02,183.0,634.8471584699457,116177.03000000007
73242,2019 - 02,60.0,355.0680000000001,21304.080000000005
73252,2019 - 02,23.0,563.0604347826087,12950.39
73284,2019 - 02,39.0,326.3902564102563,12729.219999999996
73306,2019 - 02,21.0,271.3142857142858,5697.600000000002
73309,2019 - 02,40.0,164.07275,6562.910000000001
73312,2019 - 02,3.0,146.98666666666668,440.96000000000004
73316,2019 - 03,55.0,162.6630909090909,8946.47
73320,2019 - 02,72.0,211.13486111111115,15201.710000000003
73331,2019 - 02,63.0,159.72507936507944,10062.680000000004
73340,2019 - 02,21.0,228.70285714285714,4802.76
73346,2019 - 02,42.0,143.87738095238092,6042.8499999999985
73364,2019 - 02,30.0,327.7343333333334,9832.03
73366,2019 - 02,93.0,253.4409677419355,23570.010000000002
73367,2019 - 02,38.0,354.0900000000001,13455.420000000004
73368,2019 - 02,53.0,335.2107547169811,17766.17
73371,2019 - 02,67.0,113.37686567164181,7596.250000000001
73372,2019 - 02,47.0,239.40148936170226,11251.870000000006
73376,2019 - 02,23.0,156.32130434782613,3595.390000000001
73378,2019 - 02,47.0,271.73893617021275,12771.73
73380,2019 - 02,42.0,273.95928571428567,11506.289999999999
73387,2019 - 02,45.0,723.1697777777777,32542.639999999996
73404,2019 - 02,58.0,382.8455172413793,22205.04
73408,2019 - 02,40.0,189.65350000000004,7586.140000000001
73409,2019 - 02,22.0,408.73999999999995,8992.279999999999
73410,2019 - 02,107.0,294.753831775701,31538.660000000003
73427,2019 - 03,12.0,192.55833333333328,2310.6999999999994
73428,2019 - 02,7.0,54.184285714285714,379.29
73429,2019 - 02,21.0,474.977619047619,9974.529999999999
73430,2019 - 02,5.0,70.08,350.4
73456,2019 - 07,113.0,180.84902654867253,20435.939999999995
73457,2019 - 07,99.0,126.40969696969695,12514.559999999998
73465,2019 - 02,11.0,365.0172727272727,4015.19
73472,2019 - 02,53.0,89.65905660377359,4751.93
73474,2019 - 02,64.0,115.49484375,7391.67
73477,2019 - 02,38.0,208.28894736842108,7914.980000000001
73482,2019 - 02,4.0,277.035,1108.14
73484,2019 - 02,3.0,61.863333333333344,185.59000000000003
73505,2019 - 02,39.0,287.80487179487176,11224.39
73516,2019 - 02,4.0,286.71000000000004,1146.8400000000001
73518,2019 - 02,123.0,334.1504878048781,41100.51
73521,2019 - 03,52.0,115.48884615384617,6005.420000000001
73598,2019 - 02,33.0,253.85878787878795,8377.340000000002
73608,2019 - 02,17.0,172.34647058823535,2929.890000000001
73609,2019 - 02,39.0,259.75410256410254,10130.409999999998
73614,2019 - 02,49.0,323.95469387755094,15873.779999999997
73622,2019 - 02,33.0,163.33030303030299,5389.899999999999
73646,2019 - 03,54.0,196.71351851851847,10622.529999999997
73653,2019 - 02,3.0,22.55,67.65
73667,2019 - 02,50.0,397.51200000000006,19875.600000000002
73671,2019 - 02,43.0,394.1325581395348,16947.699999999997
73672,2019 - 02,93.0,212.14161290322588,19729.170000000006
73675,2019 - 02,23.0,284.04391304347826,6533.009999999999
73681,2019 - 02,22.0,222.12090909090904,4886.659999999999
73685,2019 - 02,23.0,249.42260869565223,5736.720000000001
73705,2019 - 02,77.0,157.44831168831166,12123.519999999999
73706,2019 - 02,120.0,273.8193333333334,32858.32000000001
73708,2019 - 02,34.0,225.09647058823535,7653.280000000002
73725,2019 - 02,35.0,310.06771428571426,10852.369999999999
73749,2019 - 02,26.0,348.3969230769231,9058.32
73752,2019 - 02,68.0,108.42367647058828,7372.810000000003
73760,2019 - 02,14.0,618.2942857142856,8656.119999999999
73764,2019 - 02,134.0,185.5559701492538,24864.500000000007
73765,2019 - 02,41.0,566.7382926829266,23236.269999999993
73776,2019 - 02,22.0,269.33409090909095,5925.350000000001
73781,2019 - 02,57.0,192.6410526315789,10980.539999999997
73783,2019 - 02,66.0,122.73469696969698,8100.490000000001
73786,2019 - 02,28.0,161.9542857142857,4534.719999999999
73795,2019 - 02,6.0,801.935,4811.61
73799,2019 - 02,67.0,265.4670149253731,17786.29
73801,2019 - 02,108.0,346.1372222222222,37382.82
73811,2019 - 02,54.0,352.711111111111,19046.399999999994
73855,2019 - 02,110.0,213.3352727272727,23466.879999999997
73857,2019 - 02,46.0,494.3469565217391,22739.96
73861,2019 - 02,33.0,445.0224242424243,14685.740000000002
73869,2019 - 02,128.0,260.4457031250001,33337.05000000001
73870,2019 - 02,40.0,406.17199999999997,16246.88
73872,2019 - 02,68.0,228.89970588235295,15565.18
73873,2019 - 03,58.0,174.35000000000002,10112.300000000001
73893,2019 - 02,71.0,83.31816901408449,5915.589999999998
73895,2019 - 02,9.0,62.5811111111111,563.2299999999999
73903,2019 - 02,63.0,397.15158730158737,25020.550000000003
73904,2019 - 02,66.0,275.75151515151515,18199.6
73926,2019 - 02,92.0,194.1157608695652,17858.649999999998
73934,2019 - 02,56.0,226.7585714285714,12698.479999999998
73938,2019 - 02,73.0,58.32424657534246,4257.669999999999
73940,2019 - 02,24.0,568.8991666666667,13653.58
73942,2019 - 02,73.0,147.3961643835616,10759.919999999996
73958,2019 - 02,77.0,199.4654545454546,15358.840000000004
73968,2019 - 02,33.0,55.46121212121212,1830.22
73971,2019 - 02,34.0,671.609705882353,22834.73
73973,2019 - 05,83.0,92.48819277108434,7676.52
73998,2019 - 02,44.0,253.93636363636367,11173.2
74001,2019 - 02,83.0,438.127108433735,36364.55
74007,2019 - 02,61.0,203.5737704918033,12418.0
74010,2019 - 02,45.0,454.76199999999983,20464.289999999994
74013,2019 - 02,52.0,235.26961538461535,12234.019999999999
74018,2019 - 02,80.0,146.496375,11719.710000000001
74019,2019 - 02,3.0,5.193333333333334,15.580000000000002
74033,2019 - 02,54.0,598.177962962963,32301.61
74036,2019 - 02,81.0,331.33259259259245,26837.939999999988
74038,2019 - 02,35.0,461.2222857142857,16142.779999999999
74039,2019 - 02,22.0,590.4768181818182,12990.49
74047,2019 - 02,7.0,101.54714285714286,710.83
74051,2019 - 02,32.0,421.32343750000007,13482.350000000002
74052,2019 - 02,33.0,344.21181818181805,11358.989999999996
74060,2019 - 02,79.0,173.1118987341772,13675.839999999998
74076,2019 - 02,42.0,134.0845238095238,5631.55
74079,2019 - 02,44.0,167.74477272727273,7380.77
74081,2019 - 02,44.0,209.2677272727272,9207.779999999997
74090,2019 - 02,62.0,186.55177419354845,11566.210000000005
74093,2019 - 02,53.0,73.68811320754716,3905.4699999999993
74102,2019 - 07,11.0,359.7527272727272,3957.2799999999993
74107,2019 - 02,105.0,223.1211428571429,23427.720000000005
74108,2019 - 02,34.0,207.28558823529409,7047.709999999999
74112,2019 - 02,19.0,390.37736842105267,7417.170000000001
74129,2019 - 03,76.0,209.1736842105263,15897.199999999999
74137,2019 - 02,60.0,306.2863333333333,18377.179999999997
74142,2019 - 02,23.0,862.5886956521738,19839.539999999997
74146,2019 - 02,44.0,518.5518181818182,22816.280000000002
74149,2019 - 02,39.0,259.7433333333334,10129.990000000002
74151,2019 - 02,107.0,173.1691588785047,18529.100000000002
74154,2019 - 02,33.0,282.95121212121217,9337.390000000001
74157,2019 - 02,34.0,121.20117647058824,4120.84
74159,2019 - 02,19.0,188.41684210526316,3579.92
74162,2019 - 02,33.0,412.34424242424234,13607.359999999997
74163,2019 - 02,91.0,335.1854945054945,30501.88
74169,2019 - 02,48.0,420.51458333333335,20184.7
74175,2019 - 02,157.0,179.81522292993628,28230.989999999994
74176,2019 - 02,43.0,348.9983720930233,15006.930000000002
74184,2019 - 02,122.0,426.0531147540983,51978.479999999996
74187,2019 - 02,108.0,244.3755555555556,26392.560000000005
74189,2019 - 02,11.0,178.61272727272728,1964.74
74190,2019 - 02,32.0,271.22687499999995,8679.259999999998
74197,2019 - 02,31.0,292.11000000000007,9055.410000000002
74200,2019 - 02,62.0,212.77838709677417,13192.259999999998
74208,2019 - 02,70.0,338.3007142857142,23681.049999999996
74210,2019 - 02,6.0,192.78833333333333,1156.73
74219,2019 - 02,33.0,679.9327272727271,22437.779999999995
74258,2019 - 02,2.0,137.95000000000002,275.90000000000003
74260,2019 - 02,9.0,707.3922222222222,6366.53
74262,2019 - 02,102.0,132.00186274509804,13464.19
74263,2019 - 02,52.0,314.14884615384614,16335.739999999998
74266,2019 - 03,27.0,326.7096296296296,8821.16
74267,2019 - 02,4.0,0.4325,1.73
74268,2019 - 02,3.0,16.716666666666665,50.15
74275,2019 - 02,62.0,199.83548387096772,12389.8
74279,2019 - 02,30.0,405.5436666666668,12166.310000000005
74283,2019 - 02,32.0,99.0775,3170.48
74288,2019 - 02,28.0,306.3739285714286,8578.470000000001
74294,2019 - 02,120.0,333.7740833333333,40052.88999999999
74301,2019 - 02,3.0,55.629999999999995,166.89
74303,2019 - 02,84.0,209.76404761904763,17620.18
74324,2019 - 02,26.0,169.23000000000002,4399.9800000000005
74331,2019 - 02,67.0,186.47089552238805,12493.55
74334,2019 - 02,29.0,111.34793103448278,3229.0900000000006
74335,2019 - 02,47.0,350.8340425531914,16489.199999999997
74336,2019 - 02,23.0,319.75347826086954,7354.329999999999
74340,2019 - 02,61.0,324.9937704918034,19824.620000000006
74341,2019 - 03,57.0,102.3019298245614,5831.21
74347,2019 - 02,20.0,474.6215,9492.43
74348,2019 - 02,4.0,345.19500000000005,1380.7800000000002
74350,2019 - 02,28.0,197.17357142857142,5520.86
74353,2019 - 02,22.0,181.13045454545454,3984.87
74355,2019 - 02,92.0,85.94195652173917,7906.6600000000035
74388,2019 - 02,51.0,147.111568627451,7502.6900000000005
74391,2019 - 02,65.0,252.38553846153843,16405.059999999998
74403,2019 - 02,104.0,192.76807692307688,20047.879999999994
74404,2019 - 02,93.0,266.2168817204301,24758.17
74409,2019 - 02,20.0,352.65150000000006,7053.030000000001
74417,2019 - 02,70.0,166.62514285714286,11663.76
74431,2019 - 02,37.0,91.4935135135135,3385.2599999999998
74432,2019 - 02,88.0,194.9755681818182,17157.850000000002
74434,2019 - 02,37.0,159.5056756756757,5901.71
74435,2019 - 04,72.0,214.28458333333344,15428.490000000007
74437,2019 - 04,87.0,241.99091954022987,21053.21
74441,2019 - 03,15.0,291.5493333333333,4373.24
74442,2019 - 03,39.0,127.93051282051285,4989.290000000001
74469,2019 - 02,74.0,370.1929729729729,27394.279999999995
74484,2019 - 02,8.0,307.15875,2457.27
74487,2019 - 02,40.0,703.4655,28138.62
74495,2019 - 02,54.0,201.5161111111111,10881.869999999999
74496,2019 - 02,70.0,173.88985714285715,12172.29
74498,2019 - 03,72.0,193.0856944444445,13902.170000000004
74500,2019 - 02,28.0,362.6910714285715,10155.350000000002
74501,2019 - 02,26.0,455.9042307692307,11853.509999999998
74507,2019 - 02,69.0,416.6736231884057,28750.479999999996
74508,2019 - 02,16.0,702.5649999999999,11241.039999999999
74520,2019 - 03,13.0,138.08384615384614,1795.09
74521,2019 - 02,47.0,167.61531914893612,7877.919999999998
74525,2019 - 02,14.0,247.20142857142855,3460.8199999999997
74531,2019 - 02,32.0,251.15499999999997,8036.959999999999
74542,2019 - 02,4.0,884.635,3538.54
74546,2019 - 02,58.0,450.59362068965527,26134.430000000004
74548,2019 - 08,2.0,129.64499999999998,259.28999999999996
74550,2019 - 02,28.0,128.16928571428568,3588.7399999999993
74551,2019 - 02,49.0,462.3381632653061,22654.57
74560,2019 - 03,15.0,294.7006666666667,4420.51
74564,2019 - 03,101.0,131.01653465346533,13232.669999999998
74566,2019 - 02,23.0,522.3004347826088,12012.910000000002
74568,2019 - 02,21.0,438.2509523809523,9203.269999999999
74569,2019 - 02,33.0,257.1509090909091,8485.980000000001
74584,2019 - 02,21.0,335.7314285714286,7050.360000000001
74590,2019 - 02,17.0,503.3729411764705,8557.339999999998
74615,2019 - 03,38.0,278.711052631579,10591.020000000002
74626,2019 - 03,32.0,191.471875,6127.1
74627,2019 - 03,36.0,150.73833333333334,5426.580000000001
74628,2019 - 03,72.0,128.59583333333333,9258.9
74642,2019 - 03,10.0,443.267,4432.67
74661,2019 - 03,10.0,325.1930000000001,3251.9300000000007
74666,2019 - 03,46.0,140.7791304347826,6475.839999999999
74667,2019 - 03,82.0,112.0437804878049,9187.590000000002
74670,2019 - 03,83.0,191.7430120481928,15914.670000000004
74680,2019 - 03,33.0,365.999696969697,12077.990000000002
74681,2019 - 03,2.0,8.819999999999999,17.639999999999997
74683,2019 - 03,112.0,200.38616071428572,22443.25
74692,2019 - 03,29.0,320.5703448275862,9296.54
74693,2019 - 03,14.0,392.3521428571429,5492.93
74722,2019 - 03,29.0,279.2824137931034,8099.189999999999
74734,2019 - 03,77.0,177.1196103896104,13638.21
74735,2019 - 03,130.0,327.9509230769231,42633.62
74737,2019 - 03,52.0,153.25788461538465,7969.410000000002
74765,2019 - 03,4.0,44.942499999999995,179.76999999999998
74768,2019 - 03,42.0,183.22357142857146,7695.390000000001
74773,2019 - 03,23.0,96.81434782608696,2226.73
74778,2019 - 03,50.0,620.0078000000002,31000.39000000001
74779,2019 - 03,11.0,54.06545454545456,594.7200000000001
74780,2019 - 03,65.0,228.36753846153843,14843.889999999998
74788,2019 - 03,55.0,653.2481818181818,35928.65
74796,2019 - 03,35.0,172.53285714285713,6038.65
74804,2019 - 03,29.0,479.51586206896553,13905.960000000001
74833,2019 - 03,83.0,221.3751807228915,18374.139999999996
74885,2019 - 03,40.0,509.83299999999997,20393.32
74891,2019 - 04,15.0,514.4119999999999,7716.179999999999
74894,2019 - 03,30.0,421.175,12635.25
74895,2019 - 03,15.0,232.07600000000002,3481.1400000000003
74914,2019 - 03,111.0,366.30369369369356,40659.709999999985
74923,2019 - 03,53.0,150.3143396226415,7966.66
74929,2019 - 03,4.0,833.0624999999999,3332.2499999999995
74930,2019 - 03,33.0,272.8733333333334,9004.820000000002
74932,2019 - 03,5.0,69.196,345.98
74941,2019 - 03,31.0,376.47129032258067,11670.61
74945,2019 - 03,86.0,109.17267441860466,9388.85
74952,2019 - 03,29.0,181.5165517241379,5263.98
74958,2019 - 03,19.0,396.60368421052635,7535.47
74974,2019 - 03,73.0,449.79726027397254,32835.2
74980,2019 - 03,31.0,125.25967741935482,3883.0499999999993
74986,2019 - 03,70.0,166.55642857142857,11658.949999999999
74987,2019 - 03,88.0,319.89659090909083,28150.899999999994
74997,2019 - 03,43.0,284.9376744186047,12252.320000000002
75003,2019 - 03,58.0,136.4220689655172,7912.479999999999
75014,2019 - 03,121.0,161.28685950413225,19515.710000000003
75029,2019 - 03,53.0,214.9396226415095,11391.800000000003
75034,2019 - 03,28.0,184.41392857142856,5163.589999999999
75036,2019 - 03,53.0,181.02754716981127,9594.459999999997
75045,2019 - 03,54.0,74.11277777777777,4002.0899999999997
75054,2019 - 03,38.0,612.678947368421,23281.799999999996
75061,2019 - 03,6.0,372.865,2237.19
75068,2019 - 03,118.0,183.41864406779655,21643.399999999994
75080,2019 - 03,42.0,147.6780952380952,6202.479999999999
75107,2019 - 03,32.0,410.8678125,13147.77
75114,2019 - 03,95.0,286.46,27213.7
75116,2019 - 03,19.0,321.88736842105266,6115.860000000001
75128,2019 - 03,7.0,384.34285714285716,2690.4
75130,2019 - 03,40.0,133.74250000000004,5349.700000000002
75134,2019 - 03,25.0,115.42680000000001,2885.6700000000005
75172,2019 - 03,86.0,118.65953488372094,10204.720000000001
75175,2019 - 03,98.0,214.36,21007.280000000002
75178,2019 - 03,53.0,198.0501886792453,10496.660000000002
75205,2019 - 03,84.0,240.81511904761902,20228.469999999998
75239,2019 - 03,3.0,0.5800000000000001,1.7400000000000002
75243,2019 - 03,21.0,392.16095238095244,8235.380000000001
75246,2019 - 03,71.0,132.1961971830986,9385.93
75251,2019 - 03,38.0,241.1618421052632,9164.150000000001
75258,2019 - 03,68.0,174.1764705882353,11844.0
75263,2019 - 03,68.0,123.73558823529413,8414.02
75266,2019 - 03,44.0,79.03499999999998,3477.539999999999
75271,2019 - 03,45.0,143.202,6444.09
75281,2019 - 03,4.0,166.23499999999999,664.9399999999999
75290,2019 - 03,94.0,218.1781914893617,20508.75
75292,2019 - 03,46.0,257.1713043478262,11829.880000000005
75296,2019 - 03,42.0,422.81214285714304,17758.110000000008
75302,2019 - 03,49.0,184.55448979591833,9043.169999999998
75326,2019 - 03,34.0,214.9802941176471,7309.330000000002
75328,2019 - 03,17.0,220.01882352941175,3740.3199999999997
75329,2019 - 03,51.0,307.18509803921575,15666.440000000002
75331,2019 - 05,37.0,102.46351351351352,3791.15
75347,2019 - 03,70.0,172.68357142857147,12087.850000000002
75348,2019 - 03,98.0,211.20316326530613,20697.91
75353,2019 - 03,13.0,122.15307692307692,1587.99
75357,2019 - 03,4.0,437.71500000000003,1750.8600000000001
75368,2019 - 04,23.0,212.01695652173913,4876.39
75377,2019 - 03,85.0,222.44799999999998,18908.079999999998
75380,2019 - 03,42.0,379.349761904762,15932.690000000002
75383,2019 - 03,48.0,61.493541666666694,2951.6900000000014
75386,2019 - 03,62.0,186.27612903225804,11549.119999999999
75397,2019 - 03,82.0,377.81621951219506,30980.929999999997
75398,2019 - 03,26.0,271.28423076923076,7053.389999999999
75399,2019 - 03,51.0,299.8701960784313,15293.379999999997
75401,2019 - 03,74.0,175.2997297297297,12972.179999999998
75426,2019 - 03,40.0,194.71324999999996,7788.529999999999
75453,2019 - 03,56.0,59.1875,3314.5
75462,2019 - 03,60.0,136.90500000000003,8214.300000000001
75465,2019 - 03,76.0,274.1425,20834.829999999998
75478,2019 - 03,85.0,251.56400000000008,21382.940000000006
75484,2019 - 03,44.0,249.23772727272737,10966.460000000005
75495,2019 - 03,79.0,73.19291139240507,5782.240000000001
75501,2019 - 03,4.0,306.2875,1225.15
75502,2019 - 03,107.0,141.3829906542056,15127.98
75505,2019 - 03,37.0,198.99783783783786,7362.920000000001
75516,2019 - 03,7.0,354.5185714285714,2481.63
